profile_id,resource_id,relevance
P051,R0054,0
P051,R0055,0
P051,R0056,0
P051,R0057,2
P051,R0058,0
P051,R0059,1
P051,R0060,0
P051,R0061,0
P051,R0062,1
P051,R0063,0
P051,R0064,1
P051,R0065,1
P051,R0066,0
P051,R0067,1
P051,R0068,2
P051,R0069,0
P051,R0070,0
P051,R0071,0
P051,R0072,2
P051,R0073,2
P051,R0074,2
P051,R0075,0
P051,R0076,0
P051,R0077,0
P051,R0078,2
P051,R0079,0
P051,R0080,2
P051,R0081,1
P051,R0082,2
P051,R0083,1
P051,R0084,2
P051,R0085,2
P051,R0086,2
P051,R0087,1
P051,R0088,0
P051,R0089,0
P051,R0090,2
P051,R0091,0
P051,R0092,0
P051,R0093,0
P051,R0094,1
P051,R0095,1
P051,R0096,2
P051,R0097,0
P051,R0098,0
P051,R0099,1
P051,R0100,0
P051,R0101,0
P051,R0102,0
P051,R0103,0
P051,R0104,1
P051,R0105,1
P051,R0106,2
P051,R0107,0
P051,R0108,0
P051,R0109,1
P051,R0110,2
P051,R0111,1
P051,R0112,0
P051,R0113,0
P051,R0114,0
P051,R0115,0
P051,R0116,2
P051,R0117,2
P051,R0118,2
P051,R0119,0
P051,R0120,2
P051,R0121,2
P051,R0122,2
P051,R0123,0
P051,R0124,2
P051,R0125,1
P051,R0126,0
P051,R0127,0
P051,R0128,1
P051,R0129,0
P051,R0130,0
P051,R0131,2
P051,R0132,0
P051,R0133,0
P051,R0134,0
P051,R0135,0
P051,R0136,0
P051,R0137,0
P051,R0138,2
P051,R0139,1
P051,R0140,0
P051,R0141,1
P051,R0142,2
P051,R0143,0
P051,R0144,0
P051,R0145,0
P051,R0146,0
P051,R0147,0
P051,R0148,0
P051,R0149,0
P051,R0150,0
P051,R0151,2
P051,R0152,2
P051,R0153,2
P051,R0154,0
P051,R0155,0
P051,R0156,2
P051,R0157,0
P051,R0158,0
P051,R0159,0
P051,R0160,0
P051,R0161,2
P051,R0162,1
P051,R0163,1
P051,R0164,2
P051,R0165,0
P051,R0166,0
P051,R0167,2
P051,R0168,2
P051,R0169,0
P051,R0170,0
P051,R0171,2
P051,R0172,0
P051,R0173,1
P051,R0174,0
P051,R0175,1
P051,R0176,2
P051,R0177,2
P051,R0178,0
P051,R0179,2
P051,R0180,0
P051,R0181,0
P051,R0182,0
P051,R0183,2
P051,R0184,0
P051,R0185,0
P051,R0186,1
P051,R0187,0
P051,R0188,0
P051,R0189,0
P051,R0190,0
P051,R0191,0
P051,R0192,2
P051,R0193,0
P051,R0194,0
P051,R0195,2
P051,R0196,0
P051,R0197,0
P051,R0198,2
P051,R0199,0
P051,R0200,2
P051,R0201,0
P051,R0202,2
P051,R0203,0
P051,R0204,0
P051,R0205,0
P051,R0206,0
P051,R0207,2
P051,R0208,0
P051,R0209,0
P051,R0210,2
P051,R0211,2
P051,R0212,2
P051,R0213,0
P051,R0214,2
P051,R0215,2
P051,R0216,2
P051,R0217,0
P051,R0218,0
P051,R0219,0
P051,R0220,2
P051,R0221,2
P051,R0222,2
P051,R0223,0
P051,R0224,2
P051,R0225,0
P051,R0226,0
P051,R0227,0
P051,R0228,0
P051,R0229,2
P051,R0230,0
P051,R0231,1
P051,R0232,0
P051,R0233,0
P051,R0234,2
P051,R0235,2
P051,R0236,0
P051,R0237,2
P051,R0238,0
P051,R0239,2
P051,R0240,0
P051,R0241,0
P051,R0242,0
P051,R0243,0
P051,R0244,0
P051,R0245,2
P051,R0246,0
P051,R0247,0
P051,R0248,0
P051,R0249,2
P051,R0250,0
P051,R0251,0
P051,R0252,2
P051,R0253,0
P051,R0254,1
P051,R0255,0
P051,R0256,2
P051,R0257,2
P051,R0258,1
P051,R0259,0
P051,R0260,2
P051,R0261,0
P051,R0262,1
P051,R0263,2
P051,R0264,2
P051,R0265,1
P051,R0266,0
P051,R0267,0
P051,R0268,2
P051,R0269,0
P051,R0270,0
P051,R0271,2
P051,R0272,0
P051,R0273,2
P051,R0274,0
P051,R0275,0
P051,R0276,0
P051,R0277,0
P051,R0278,0
P051,R0279,0
P051,R0280,2
P051,R0281,2
P051,R0282,0
P051,R0283,2
P051,R0284,1
P051,R0285,0
P051,R0286,1
P051,R0287,1
P051,R0288,2
P051,R0289,1
P051,R0290,2
P051,R0291,0
P051,R0292,0
P051,R0293,1
P051,R0294,2
P051,R0295,2
P051,R0296,0
P051,R0297,2
P051,R0298,0
P051,R0299,2
P051,R0300,1
P051,R0301,0
P051,R0302,0
P051,R0303,1
P051,R0304,0
P051,R0305,0
P051,R0306,2
P051,R0307,0
P051,R0308,0
P051,R0309,2
P051,R0310,2
P051,R0311,1
P051,R0312,0
P051,R0313,2
P051,R0314,2
P051,R0315,0
P051,R0316,0
P051,R0317,0
P051,R0318,0
P051,R0319,0
P051,R0320,1
P051,R0321,0
P051,R0322,0
P051,R0323,2
P051,R0324,0
P051,R0325,2
P051,R0326,0
P051,R0327,0
P051,R0328,0
P051,R0329,0
P051,R0330,0
P051,R0331,2
P051,R0332,0
P051,R0333,0
P051,R0334,2
P051,R0335,0
P051,R0336,2
P051,R0337,0
P051,R0338,2
P051,R0339,2
P051,R0340,1
P051,R0341,1
P051,R0342,0
P051,R0343,2
P051,R0344,0
P051,R0345,0
P051,R0346,2
P051,R0347,0
P051,R0348,2
P051,R0349,0
P051,R0350,2
P051,R0351,0
P051,R0352,2
P051,R0353,0
P051,R0354,0
P051,R0355,0
P051,R0356,2
P051,R0357,2
P051,R0358,2
P051,R0359,1
P051,R0360,2
P051,R0361,0
P051,R0362,1
P051,R0363,2
P051,R0364,1
P051,R0365,0
P051,R0366,2
P051,R0367,2
P051,R0368,0
P051,R0369,0
P051,R0370,2
P051,R0371,2
P051,R0372,2
P051,R0373,2
P051,R0374,1
P051,R0375,0
P051,R0376,0
P051,R0377,2
P051,R0378,2
P051,R0379,0
P051,R0380,0
P051,R0381,2
P051,R0382,2
P051,R0383,0
P051,R0384,0
P051,R0385,0
P051,R0386,0
P051,R0387,2
P051,R0388,1
P051,R0389,0
P051,R0390,2
P051,R0391,2
P051,R0392,0
P051,R0393,2
P051,R0394,0
P051,R0395,2
P051,R0396,2
P051,R0397,1
P051,R0398,0
P051,R0399,0
P051,R0400,0
P051,R0401,0
P051,R0402,0
P051,R0403,1
P051,R0404,2
P051,R0405,1
P051,R0406,2
P051,R0407,0
P051,R0408,0
P051,R0409,2
P051,R0410,0
P051,R0411,0
P051,R0412,2
P051,R0413,0
P051,R0414,0
P051,R0415,2
P051,R0416,2
P051,R0417,0
P051,R0418,0
P051,R0419,2
P051,R0420,1
P051,R0421,1
P051,R0422,2
P051,R0423,0
P051,R0424,0
P051,R0425,0
P051,R0426,0
P051,R0427,0
P051,R0428,0
P051,R0429,2
P051,R0430,0
P051,R0431,1
P051,R0432,2
P051,R0433,0
P051,R0434,0
P051,R0435,0
P051,R0436,2
P051,R0437,0
P051,R0438,0
P051,R0439,1
P051,R0440,1
P051,R0441,0
P051,R0442,0
P051,R0443,0
P051,R0444,2
P051,R0445,0
P051,R0446,2
P051,R0447,1
P051,R0448,1
P051,R0449,2
P051,R0450,2
P051,R0451,2
P051,R0452,0
P051,R0453,0
P051,R0454,0
P051,R0455,2
P051,R0456,2
P051,R0457,0
P051,R0458,2
P051,R0459,2
P051,R0460,2
P051,R0461,0
P051,R0462,0
P051,R0463,0
P051,R0464,2
P051,R0465,0
P051,R0466,2
P051,R0467,2
P051,R0468,2
P051,R0469,0
P051,R0470,0
P051,R0471,0
P051,R0472,1
P051,R0473,2
P051,R0474,1
P051,R0475,0
P051,R0476,2
P051,R0477,0
P051,R0478,2
P051,R0479,1
P051,R0480,0
P051,R0481,0
P051,R0482,0
P051,R0483,0
P051,R0484,1
P051,R0485,2
P051,R0486,1
P051,R0487,2
P051,R0488,2
P051,R0489,1
P051,R0490,1
P051,R0491,0
P051,R0492,2
P051,R0493,2
P051,R0494,2
P051,R0495,0
P051,R0496,0
P051,R0497,2
P051,R0498,2
P051,R0499,2
P051,R0500,2
P051,R0501,1
P051,R0502,2
P051,R0503,2
P051,R0504,2
P051,R0505,0
P051,R0506,0
P051,R0507,2
P051,R0508,2
P051,R0509,2
P051,R0510,0
P051,R0511,2
P051,R0512,0
P051,R0513,2
P051,R0514,0
P051,R0515,0
P051,R0516,0
P051,R0517,0
P051,R0518,0
P051,R0519,2
P051,R0520,0
P051,R0521,2
P051,R0522,2
P051,R0523,2
P051,R0524,2
P051,R0525,0
P051,R0526,0
P051,R0527,0
P051,R0528,0
P051,R0529,1
P051,R0530,2
P051,R0531,2
P051,R0532,0
P051,R0533,2
P051,R0534,2
P051,R0535,0
P051,R0536,0
P051,R0537,1
P051,R0538,2
P051,R0539,0
P051,R0540,0
P051,R0541,0
P051,R0542,0
P051,R0543,2
P051,R0544,2
P051,R0545,2
P051,R0546,2
P051,R0547,0
P051,R0548,0
P051,R0549,2
P051,R0550,2
P051,R0551,2
P051,R0552,1
P051,R0553,2
P051,R0554,0
P051,R0555,2
P051,R0556,0
P051,R0557,1
P051,R0558,0
P051,R0559,1
P051,R0560,0
P051,R0561,0
P051,R0562,2
P051,R0563,0
P051,R0564,0
P051,R0565,0
P051,R0566,1
P051,R0567,2
P051,R0568,2
P051,R0569,0
P051,R0570,0
P051,R0571,1
P051,R0572,2
P051,R0573,0
P051,R0574,0
P051,R0575,0
P051,R0576,0
P051,R0577,2
P051,R0578,0
P051,R0579,2
P051,R0580,2
P051,R0581,2
P051,R0582,0
P051,R0583,0
P051,R0584,2
P051,R0585,1
P051,R0586,2
P051,R0587,0
P051,R0588,0
P051,R0589,0
P051,R0590,2
P051,R0591,0
P051,R0592,2
P051,R0593,0
P051,R0594,2
P051,R0595,0
P051,R0596,0
P051,R0597,2
P051,R0598,2
P051,R0599,1
P051,R0600,0
P052,R0001,2
P052,R0002,0
P052,R0003,2
P052,R0004,1
P052,R0005,1
P052,R0006,1
P052,R0007,1
P052,R0008,2
P052,R0009,0
P052,R0010,1
P052,R0011,0
P052,R0012,1
P052,R0013,1
P052,R0014,0
P052,R0015,0
P052,R0016,1
P052,R0017,1
P052,R0018,1
P052,R0019,2
P052,R0020,1
P052,R0021,0
P052,R0022,0
P052,R0023,1
P052,R0024,0
P052,R0025,0
P052,R0026,1
P052,R0027,2
P052,R0028,0
P052,R0029,2
P052,R0030,2
P052,R0031,1
P052,R0032,0
P052,R0033,1
P052,R0034,1
P052,R0035,1
P052,R0036,1
P052,R0037,0
P052,R0038,0
P052,R0039,1
P052,R0040,0
P052,R0041,0
P052,R0042,2
P052,R0043,1
P052,R0044,0
P052,R0045,1
P052,R0046,1
P052,R0047,0
P052,R0048,2
P052,R0049,1
P052,R0050,2
P052,R0051,0
P052,R0052,0
P052,R0053,2
P052,R0054,1
P052,R0055,2
P052,R0056,2
P052,R0057,0
P052,R0058,2
P052,R0059,1
P052,R0060,0
P052,R0061,2
P052,R0062,0
P052,R0063,1
P052,R0064,0
P052,R0065,0
P052,R0066,1
P052,R0067,1
P052,R0068,1
P052,R0069,0
P052,R0070,1
P052,R0071,2
P052,R0072,1
P052,R0073,1
P052,R0074,1
P052,R0075,1
P052,R0076,2
P052,R0077,0
P052,R0078,1
P052,R0079,2
P052,R0080,1
P052,R0081,2
P052,R0082,0
P052,R0083,0
P052,R0084,1
P052,R0085,2
P052,R0086,1
P052,R0087,1
P052,R0088,2
P052,R0089,1
P052,R0090,1
P052,R0091,1
P052,R0092,2
P052,R0093,2
P052,R0094,0
P052,R0095,1
P052,R0096,0
P052,R0097,2
P052,R0098,0
P052,R0099,0
P052,R0100,1
P052,R0101,1
P052,R0102,2
P052,R0103,1
P052,R0104,0
P052,R0105,1
P052,R0106,0
P052,R0107,0
P052,R0108,2
P052,R0109,0
P052,R0110,2
P052,R0111,1
P052,R0112,2
P052,R0113,2
P052,R0114,1
P052,R0115,0
P052,R0116,0
P052,R0117,1
P052,R0118,1
P052,R0119,0
P052,R0120,1
P052,R0121,1
P052,R0122,0
P052,R0123,2
P052,R0124,1
P052,R0125,0
P052,R0126,1
P052,R0127,1
P052,R0128,1
P052,R0129,2
P052,R0130,2
P052,R0131,1
P052,R0132,0
P052,R0133,0
P052,R0134,2
P052,R0135,0
P052,R0136,2
P052,R0137,0
P052,R0138,0
P052,R0139,1
P052,R0140,1
P052,R0141,0
P052,R0142,1
P052,R0143,1
P052,R0144,1
P052,R0145,1
P052,R0146,0
P052,R0147,0
P052,R0148,1
P052,R0149,1
P052,R0150,1
P052,R0151,1
P052,R0152,1
P052,R0153,2
P052,R0154,2
P052,R0155,0
P052,R0156,1
P052,R0157,2
P052,R0158,2
P052,R0159,1
P052,R0160,0
P052,R0161,2
P052,R0162,1
P052,R0163,1
P052,R0164,1
P052,R0165,0
P052,R0166,0
P052,R0167,2
P052,R0168,1
P052,R0169,2
P052,R0170,2
P052,R0171,1
P052,R0172,0
P052,R0173,2
P052,R0174,1
P052,R0175,1
P052,R0176,1
P052,R0177,1
P052,R0178,2
P052,R0179,1
P052,R0180,0
P052,R0181,1
P052,R0182,1
P052,R0183,0
P052,R0184,0
P052,R0185,2
P052,R0186,2
P052,R0187,1
P052,R0188,0
P052,R0189,0
P052,R0190,1
P052,R0191,1
P052,R0192,1
P052,R0193,1
P052,R0194,0
P052,R0195,0
P052,R0196,1
P052,R0197,1
P052,R0198,1
P052,R0199,2
P052,R0200,1
P052,R0201,2
P052,R0202,0
P052,R0203,1
P052,R0204,2
P052,R0205,2
P052,R0206,2
P052,R0207,1
P052,R0208,1
P052,R0209,0
P052,R0210,0
P052,R0211,2
P052,R0212,0
P052,R0213,0
P052,R0214,0
P052,R0215,2
P052,R0216,1
P052,R0217,0
P052,R0218,0
P052,R0219,2
P052,R0220,1
P052,R0221,1
P052,R0222,0
P052,R0223,1
P052,R0224,1
P052,R0225,0
P052,R0226,0
P052,R0227,2
P052,R0228,2
P052,R0229,0
P052,R0230,2
P052,R0231,1
P052,R0232,2
P052,R0233,1
P052,R0234,1
P052,R0235,0
P052,R0236,1
P052,R0237,1
P052,R0238,1
P052,R0239,2
P052,R0240,2
P052,R0241,1
P052,R0242,2
P052,R0243,1
P052,R0244,1
P052,R0245,2
P052,R0246,2
P052,R0247,2
P052,R0248,1
P052,R0249,0
P052,R0250,2
P052,R0251,2
P052,R0252,0
P052,R0253,1
P052,R0254,0
P052,R0255,1
P052,R0256,0
P052,R0257,1
P052,R0258,1
P052,R0259,1
P052,R0260,2
P052,R0261,0
P052,R0262,1
P052,R0263,2
P052,R0264,1
P052,R0265,2
P052,R0266,1
P052,R0267,0
P052,R0268,0
P052,R0269,2
P052,R0270,1
P052,R0271,1
P052,R0272,0
P052,R0273,1
P052,R0274,0
P052,R0275,1
P052,R0276,0
P052,R0277,0
P052,R0278,2
P052,R0279,1
P052,R0280,0
P052,R0281,2
P052,R0282,2
P052,R0283,1
P052,R0284,1
P052,R0285,0
P052,R0286,0
P052,R0287,1
P052,R0288,1
P052,R0289,1
P052,R0290,2
P052,R0291,1
P052,R0292,1
P052,R0293,0
P052,R0294,1
P052,R0295,0
P052,R0296,1
P052,R0297,1
P052,R0298,2
P052,R0299,2
P052,R0300,1
P052,R0301,0
P052,R0302,2
P052,R0303,1
P052,R0304,1
P052,R0305,2
P052,R0306,1
P052,R0307,2
P052,R0308,0
P052,R0309,1
P052,R0310,1
P052,R0311,1
P052,R0312,0
P052,R0313,2
P052,R0314,0
P052,R0315,2
P052,R0316,0
P052,R0317,0
P052,R0318,0
P052,R0319,0
P052,R0320,1
P052,R0321,1
P052,R0322,2
P052,R0323,1
P052,R0324,2
P052,R0325,1
P052,R0326,0
P052,R0327,1
P052,R0328,2
P052,R0329,2
P052,R0330,0
P052,R0331,0
P052,R0332,2
P052,R0333,1
P052,R0334,1
P052,R0335,1
P052,R0336,1
P052,R0337,2
P052,R0338,1
P052,R0339,1
P052,R0340,1
P052,R0341,2
P052,R0342,1
P052,R0343,0
P052,R0344,0
P052,R0345,0
P052,R0346,0
P052,R0347,0
P052,R0348,1
P052,R0349,0
P052,R0350,1
P052,R0351,1
P052,R0352,1
P052,R0353,2
P052,R0354,2
P052,R0355,1
P052,R0356,1
P052,R0357,2
P052,R0358,2
P052,R0359,1
P052,R0360,1
P052,R0361,0
P052,R0362,1
P052,R0363,0
P052,R0364,0
P052,R0365,1
P052,R0366,0
P052,R0367,1
P052,R0368,2
P052,R0369,2
P052,R0370,1
P052,R0371,0
P052,R0372,2
P052,R0373,2
P052,R0374,0
P052,R0375,0
P052,R0376,1
P052,R0377,0
P052,R0378,1
P052,R0379,0
P052,R0380,1
P052,R0381,0
P052,R0382,0
P052,R0383,1
P052,R0384,1
P052,R0385,0
P052,R0386,1
P052,R0387,1
P052,R0388,0
P052,R0389,1
P052,R0390,2
P052,R0391,0
P052,R0392,2
P052,R0393,1
P052,R0394,0
P052,R0395,0
P052,R0396,2
P052,R0397,2
P052,R0398,2
P052,R0399,2
P052,R0400,0
P052,R0401,1
P052,R0402,1
P052,R0403,1
P052,R0404,1
P052,R0405,1
P052,R0406,0
P052,R0407,1
P052,R0408,0
P052,R0409,0
P052,R0410,0
P052,R0411,2
P052,R0412,1
P052,R0413,2
P052,R0414,2
P052,R0415,0
P052,R0416,0
P052,R0417,2
P052,R0418,0
P052,R0419,2
P052,R0420,1
P052,R0421,1
P052,R0422,1
P052,R0423,2
P052,R0424,0
P052,R0425,2
P052,R0426,2
P052,R0427,1
P052,R0428,0
P052,R0429,2
P052,R0430,1
P052,R0431,2
P052,R0432,2
P052,R0433,2
P052,R0434,0
P052,R0435,1
P052,R0436,2
P052,R0437,1
P052,R0438,2
P052,R0439,2
P052,R0440,2
P052,R0441,0
P052,R0442,2
P052,R0443,2
P052,R0444,2
P052,R0445,1
P052,R0446,1
P052,R0447,1
P052,R0448,1
P052,R0449,1
P052,R0450,2
P052,R0451,1
P052,R0452,0
P052,R0453,0
P052,R0454,0
P052,R0455,0
P052,R0456,2
P052,R0457,1
P052,R0458,2
P052,R0459,1
P052,R0460,0
P052,R0461,2
P052,R0462,2
P052,R0463,0
P052,R0464,0
P052,R0465,2
P052,R0466,0
P052,R0467,1
P052,R0468,1
P052,R0469,2
P052,R0470,2
P052,R0471,1
P052,R0472,2
P052,R0473,0
P052,R0474,1
P052,R0475,2
P052,R0476,1
P052,R0477,2
P052,R0478,1
P052,R0479,2
P052,R0480,0
P052,R0481,2
P052,R0482,0
P052,R0483,2
P052,R0484,1
P052,R0485,1
P052,R0486,2
P052,R0487,1
P052,R0488,0
P052,R0489,0
P052,R0490,0
P052,R0491,2
P052,R0492,0
P052,R0493,0
P052,R0494,0
P052,R0495,1
P052,R0496,1
P052,R0497,0
P052,R0498,1
P052,R0499,0
P052,R0500,0
P052,R0501,1
P052,R0502,2
P052,R0503,0
P052,R0504,0
P052,R0505,1
P052,R0506,2
P052,R0507,1
P052,R0508,0
P052,R0509,2
P052,R0510,0
P052,R0511,1
P052,R0512,0
P052,R0513,2
P052,R0514,2
P052,R0515,0
P052,R0516,2
P052,R0517,0
P052,R0518,1
P052,R0519,0
P052,R0520,1
P052,R0521,0
P052,R0522,0
P052,R0523,1
P052,R0524,0
P052,R0525,0
P052,R0526,0
P052,R0527,1
P052,R0528,1
P052,R0529,1
P052,R0530,0
P052,R0531,1
P052,R0532,2
P052,R0533,1
P052,R0534,2
P052,R0535,1
P052,R0536,0
P052,R0537,1
P052,R0538,0
P052,R0539,2
P052,R0540,1
P052,R0541,2
P052,R0542,2
P052,R0543,1
P052,R0544,0
P052,R0545,2
P052,R0546,1
P052,R0547,1
P052,R0548,0
P052,R0549,1
P052,R0550,1
P052,R0551,0
P052,R0552,1
P052,R0553,0
P052,R0554,2
P052,R0555,1
P052,R0556,1
P052,R0557,0
P052,R0558,1
P052,R0559,1
P052,R0560,1
P052,R0561,0
P052,R0562,1
P052,R0563,2
P052,R0564,1
P052,R0565,1
P052,R0566,1
P052,R0567,1
P052,R0568,1
P052,R0569,2
P052,R0570,2
P052,R0571,1
P052,R0572,1
P052,R0573,0
P052,R0574,1
P052,R0575,0
P052,R0576,2
P052,R0577,1
P052,R0578,0
P052,R0579,2
P052,R0580,1
P052,R0581,0
P052,R0582,2
P052,R0583,2
P052,R0584,0
P052,R0585,1
P052,R0586,1
P052,R0587,1
P052,R0588,1
P052,R0589,2
P052,R0590,2
P052,R0591,0
P052,R0592,0
P052,R0593,1
P052,R0594,0
P052,R0595,0
P052,R0596,1
P052,R0597,1
P052,R0598,1
P052,R0599,1
P052,R0600,1
P053,R0001,2
P053,R0002,1
P053,R0003,1
P053,R0004,1
P053,R0005,2
P053,R0006,1
P053,R0007,1
P053,R0008,1
P053,R0009,1
P053,R0010,1
P053,R0011,1
P053,R0012,1
P053,R0013,1
P053,R0014,1
P053,R0015,1
P053,R0016,1
P053,R0017,1
P053,R0018,1
P053,R0019,1
P053,R0020,2
P053,R0021,1
P053,R0022,1
P053,R0023,1
P053,R0024,1
P053,R0025,1
P053,R0026,1
P053,R0027,1
P053,R0028,1
P053,R0029,1
P053,R0030,1
P053,R0031,1
P053,R0032,1
P053,R0033,2
P053,R0034,2
P053,R0035,1
P053,R0036,1
P053,R0037,1
P053,R0038,1
P053,R0039,2
P053,R0040,2
P053,R0041,1
P053,R0042,1
P053,R0043,1
P053,R0044,1
P053,R0045,1
P053,R0046,1
P053,R0047,1
P053,R0048,1
P053,R0049,1
P053,R0050,2
P053,R0051,2
P053,R0052,2
P053,R0053,2
P053,R0054,1
P053,R0055,1
P053,R0056,1
P053,R0057,1
P053,R0058,1
P053,R0059,2
P053,R0060,1
P053,R0061,1
P053,R0062,2
P053,R0063,1
P053,R0064,2
P053,R0065,2
P053,R0066,1
P053,R0067,2
P053,R0068,1
P053,R0069,1
P053,R0070,1
P053,R0071,1
P053,R0072,1
P053,R0073,1
P053,R0074,1
P053,R0075,1
P053,R0076,1
P053,R0077,1
P053,R0078,1
P053,R0079,1
P053,R0080,1
P053,R0081,2
P053,R0082,2
P053,R0083,2
P053,R0084,1
P053,R0085,1
P053,R0086,1
P053,R0087,2
P053,R0088,1
P053,R0089,1
P053,R0090,1
P053,R0091,1
P053,R0092,1
P053,R0093,1
P053,R0094,2
P053,R0095,2
P053,R0096,1
P053,R0097,1
P053,R0098,1
P053,R0099,2
P053,R0100,1
P053,R0101,1
P053,R0102,1
P053,R0103,1
P053,R0104,2
P053,R0105,2
P053,R0106,1
P053,R0107,1
P053,R0108,1
P053,R0109,2
P053,R0110,1
P053,R0111,2
P053,R0112,1
P053,R0113,1
P053,R0114,1
P053,R0115,1
P053,R0116,1
P053,R0117,1
P053,R0118,1
P053,R0119,1
P053,R0120,1
P053,R0121,1
P053,R0122,1
P053,R0123,1
P053,R0124,1
P053,R0125,2
P053,R0126,1
P053,R0127,1
P053,R0128,2
P053,R0129,1
P053,R0130,1
P053,R0131,1
P053,R0132,1
P053,R0133,1
P053,R0134,1
P053,R0135,1
P053,R0136,1
P053,R0137,1
P053,R0138,1
P053,R0139,2
P053,R0140,1
P053,R0141,2
P053,R0142,1
P053,R0143,1
P053,R0144,1
P053,R0145,1
P053,R0146,1
P053,R0147,1
P053,R0148,1
P053,R0149,1
P053,R0150,1
P053,R0151,1
P053,R0152,1
P053,R0153,1
P053,R0154,1
P053,R0155,1
P053,R0156,1
P053,R0157,1
P053,R0158,1
P053,R0159,1
P053,R0160,1
P053,R0161,1
P053,R0162,2
P053,R0163,2
P053,R0164,2
P053,R0165,1
P053,R0166,1
P053,R0167,1
P053,R0168,1
P053,R0169,1
P053,R0170,1
P053,R0171,1
P053,R0172,1
P053,R0173,2
P053,R0174,1
P053,R0175,2
P053,R0176,1
P053,R0177,1
P053,R0178,1
P053,R0179,1
P053,R0180,1
P053,R0181,1
P053,R0182,1
P053,R0183,1
P053,R0184,1
P053,R0185,1
P053,R0186,2
P053,R0187,1
P053,R0188,1
P053,R0189,1
P053,R0190,1
P053,R0191,1
P053,R0192,1
P053,R0193,1
P053,R0194,1
P053,R0195,1
P053,R0196,1
P053,R0197,1
P053,R0198,1
P053,R0199,1
P053,R0200,1
P053,R0201,1
P053,R0202,1
P053,R0203,1
P053,R0204,1
P053,R0205,1
P053,R0206,1
P053,R0207,2
P053,R0208,1
P053,R0209,1
P053,R0210,1
P053,R0211,1
P053,R0212,1
P053,R0213,1
P053,R0214,1
P053,R0215,1
P053,R0216,1
P053,R0217,1
P053,R0218,1
P053,R0219,1
P053,R0220,1
P053,R0221,1
P053,R0222,1
P053,R0223,1
P053,R0224,1
P053,R0225,1
P053,R0226,1
P053,R0227,1
P053,R0228,1
P053,R0229,1
P053,R0230,1
P053,R0231,2
P053,R0232,1
P053,R0233,1
P053,R0234,1
P053,R0235,2
P053,R0236,1
P053,R0237,2
P053,R0238,1
P053,R0239,1
P053,R0240,1
P053,R0241,1
P053,R0242,1
P053,R0243,1
P053,R0244,1
P053,R0245,1
P053,R0246,1
P053,R0247,1
P053,R0248,1
P053,R0249,1
P053,R0250,1
P053,R0251,1
P053,R0252,1
P053,R0253,1
P053,R0254,2
P053,R0255,1
P053,R0256,1
P053,R0257,1
P053,R0258,2
P053,R0259,1
P053,R0260,1
P053,R0261,1
P053,R0262,2
P053,R0263,1
P053,R0264,1
P053,R0265,2
P053,R0266,1
P053,R0267,2
P053,R0268,1
P053,R0269,1
P053,R0270,1
P053,R0271,1
P053,R0272,1
P053,R0273,1
P053,R0274,1
P053,R0275,1
P053,R0276,1
P053,R0277,1
P053,R0278,1
P053,R0279,1
P053,R0280,1
P053,R0281,1
P053,R0282,1
P053,R0283,2
P053,R0284,2
P053,R0285,1
P053,R0286,2
P053,R0287,2
P053,R0288,1
P053,R0289,2
P053,R0290,1
P053,R0291,1
P053,R0292,1
P053,R0293,2
P053,R0294,1
P053,R0295,1
P053,R0296,1
P053,R0297,1
P053,R0298,1
P053,R0299,1
P053,R0300,2
P053,R0301,1
P053,R0302,1
P053,R0303,2
P053,R0304,1
P053,R0305,1
P053,R0306,1
P053,R0307,1
P053,R0308,1
P053,R0309,1
P053,R0310,1
P053,R0311,2
P053,R0312,1
P053,R0313,1
P053,R0314,1
P053,R0315,1
P053,R0316,1
P053,R0317,1
P053,R0318,1
P053,R0319,1
P053,R0320,2
P053,R0321,1
P053,R0322,1
P053,R0323,1
P053,R0324,1
P053,R0325,1
P053,R0326,1
P053,R0327,1
P053,R0328,1
P053,R0329,1
P053,R0330,1
P053,R0331,1
P053,R0332,1
P053,R0333,1
P053,R0334,1
P053,R0335,1
P053,R0336,1
P053,R0337,1
P053,R0338,1
P053,R0339,1
P053,R0340,2
P053,R0341,2
P053,R0342,1
P053,R0343,1
P053,R0344,1
P053,R0345,1
P053,R0346,1
P053,R0347,1
P053,R0348,1
P053,R0349,1
P053,R0350,1
P053,R0351,1
P053,R0352,1
P053,R0353,1
P053,R0354,1
P053,R0355,1
P053,R0356,1
P053,R0357,1
P053,R0358,1
P053,R0359,2
P053,R0360,1
P053,R0361,1
P053,R0362,2
P053,R0363,1
P053,R0364,2
P053,R0365,1
P053,R0366,1
P053,R0367,1
P053,R0368,1
P053,R0369,1
P053,R0370,1
P053,R0371,1
P053,R0372,1
P053,R0373,1
P053,R0374,2
P053,R0375,1
P053,R0376,1
P053,R0377,1
P053,R0378,1
P053,R0379,1
P053,R0380,1
P053,R0381,1
P053,R0382,1
P053,R0383,1
P053,R0384,1
P053,R0385,1
P053,R0386,1
P053,R0387,1
P053,R0388,2
P053,R0389,1
P053,R0390,1
P053,R0391,2
P053,R0392,1
P053,R0393,1
P053,R0394,1
P053,R0395,1
P053,R0396,1
P053,R0397,2
P053,R0398,1
P053,R0399,1
P053,R0400,1
P053,R0401,1
P053,R0402,1
P053,R0403,2
P053,R0404,1
P053,R0405,2
P053,R0406,1
P053,R0407,1
